Season,SeasonEndYear,PlayerKeyRaw,PlayerName,PlayoffTeam,Pos,PlayoffGames,PlayoffGamesStarted,PlayoffMinutes,PlayoffPoints,PlayoffRebounds,PlayoffAssists,PlayoffSteals,PlayoffBlocks,PlayoffTurnovers,PlayoffTS_Pct,PlayoffProductionScore,PlayoffEstimatedWinShares,PlayerKey,PlayerSeasonKey,PlayerKey_Fact,PlayerSeasonKey_Fact,Salary,SalaryMillions,ContractTier,PlayerValueTier,PlayoffValueScore,CostPerPlayoffPoint,CostPerPlayoffEstimatedWinShare
2022-23,2023,ivica zubac,Ivica Zubac,LAC,C,5,,130.0,46.0,48.0,3.0,3.0,1.0,11.0,0.6209503239740821,109.1,0.36366666666666664,P00371,P00371-2023,P00371,P00371-2023,10123457.0,10.123457,Mid-Tier Rotation Contract,Market Neutral,10.776950996087601,220075.15217391305,27837186.984417967
2022-23,2023,josh okogie,Josh Okogie,PHO,G,10,,175.0,41.0,21.0,13.0,6.0,2.0,3.0,0.47986891385767794,106.7,0.3556666666666667,P00516,P00516-2023,P00516,P00516-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Efficient Role Player,58.11261975175509,44782.68292682927,5162389.878163074
2022-23,2023,trey lyles,Trey Lyles,SAC,PF,7,,118.29999999999998,46.199999999999996,39.9,4.8999999999999995,2.1,0.0,2.8000000000000003,0.5492676431424767,104.92999999999998,0.3497666666666666,P00926,P00926-2023,P00926,P00926-2023,2700000.0,2.7,Minimum / Two-Way / Replacement,Efficient Role Player,38.86296296296295,58441.558441558445,7719432.002287241
2022-23,2023,mason plumlee,Mason Plumlee,LAC,C,5,,91.0,41.0,34.0,9.0,2.0,2.0,3.0,0.9250902527075813,104.3,0.3476666666666667,P00670,P00670-2023,P00670,P00670-2023,9080417.0,9.080417,Low-Cost Rotation Contract,Market Neutral,11.486256633368269,221473.58536585365,26118169.70278044
2022-23,2023,immanuel quickley,Immanuel Quickley,NYK,G,8,,175.2,72.0,12.8,8.0,4.0,0.0,8.8,0.4787234042553191,102.56,0.34186666666666665,P00352,P00352-2023,P00352,P00352-2023,2316240.0,2.31624,Minimum / Two-Way / Replacement,Efficient Role Player,44.27865851552516,32170.0,6775273.010920437
2022-23,2023,kyle anderson,Kyle Anderson,MIN,F,4,,104.0,34.0,16.0,18.0,7.2,2.0,6.0,0.550518134715026,101.80000000000001,0.3393333333333334,P00599,P00599-2023,P00599,P00599-2023,8780488.0,8.780488,Low-Cost Rotation Contract,Market Neutral,11.593888631246921,258249.64705882352,25875701.375245575
2022-23,2023,tyus jones,Tyus Jones,MEM,G,6,,120.0,27.0,18.0,22.200000000000003,7.800000000000001,0.0,7.800000000000001,0.3617363344051447,97.50000000000001,0.32500000000000007,P00950,P00950-2023,P00950,P00950-2023,1500000.0,1.5,Minimum / Two-Way / Replacement,Efficient Role Player,65.00000000000001,55555.555555555555,4615384.615384614
2022-23,2023,dillon brooks,Dillon Brooks,MEM,F,6,,166.8,63.0,18.0,10.8,1.2000000000000002,0.0,7.199999999999999,0.39390756302521,97.19999999999999,0.32399999999999995,P00255,P00255-2023,P00255,P00255-2023,11400000.0,11.4,Mid-Tier Rotation Contract,Market Neutral,8.526315789473683,180952.38095238095,35185185.18518519
2022-23,2023,pat connaughton,Pat Connaughton,MIL,G,4,,88.0,48.0,20.0,7.2,4.0,1.2,2.0,0.7556675062972292,96.39999999999999,0.3213333333333333,P00770,P00770-2023,P00770,P00770-2023,5728393.0,5.728393,Low-Cost Rotation Contract,Market Neutral,16.8284543326549,119341.52083333333,17826949.170124482
2022-23,2023,jock landale,Jock Landale,PHO,C,7,,112.70000000000002,42.699999999999996,28.0,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.1,0.6380753138075314,95.20000000000002,0.3173333333333334,P00475,P00475-2023,P00475,P00475-2023,1563518.0,1.563518,Minimum / Two-Way / Replacement,Efficient Role Player,60.88833003521547,36616.34660421546,4927052.521008402
2022-23,2023,terance mann,Terance Mann,LAC,G,5,,133.0,53.0,16.0,11.0,4.0,1.0,9.0,0.716991341991342,94.7,0.31566666666666665,P00883,P00883-2023,P00883,P00883-2023,1930681.0,1.930681,Minimum / Two-Way / Replacement,Efficient Role Player,49.05005021544211,36427.943396226416,6116201.689545935
2022-23,2023,bismack biyombo,Bismack Biyombo,PHO,C,8,,78.4,27.2,27.2,6.4,0.0,10.4,6.4,0.5644090305444887,94.24,0.3141333333333333,P00075,P00075-2023,P00075,P00075-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Efficient Role Player,51.326460031915644,67503.30882352941,5844938.455008489
2022-23,2023,davion mitchell,Davion Mitchell,SAC,G,7,,140.0,49.699999999999996,9.1,11.9,6.3,0.7000000000000001,6.3,0.5074328187535735,93.17,0.31056666666666666,P00215,P00215-2023,P00215,P00215-2023,4833600.0,4.8336,Low-Cost Rotation Contract,Market Neutral,19.275488248924198,97255.53319919518,15563808.092733713
2022-23,2023,saddiq bey,Saddiq Bey,ATL,G,6,,133.2,45.0,24.0,6.0,3.0,0.0,1.7999999999999998,0.5095108695652173,90.0,0.3,P00835,P00835-2023,P00835,P00835-2023,2959080.0,2.95908,Minimum / Two-Way / Replacement,Efficient Role Player,30.414858672290034,65757.33333333333,9863600.0
2022-23,2023,eric gordon,Eric Gordon,LAC,G,5,,149.0,51.0,7.0,13.0,3.0,2.0,4.0,0.5467409948542024,89.9,0.2996666666666667,P00293,P00293-2023,P00293,P00293-2023,,,Salary Unavailable,Salary Unavailable,,,
2022-23,2023,landry shamet,Landry Shamet,PHO,G,10,,184.0,48.0,17.0,11.0,2.0,1.0,4.0,0.5132591958939264,89.9,0.2996666666666667,P00613,P00613-2023,P00613,P00613-2023,9500000.0,9.5,Low-Cost Rotation Contract,Market Neutral,9.463157894736844,197916.66666666666,31701890.989988875
2022-23,2023,santi aldama,Santi Aldama,MEM,F,6,,100.80000000000001,39.0,25.799999999999997,7.199999999999999,3.0,0.0,1.7999999999999998,0.5770596590909091,87.96,0.29319999999999996,P00839,P00839-2023,P00839,P00839-2023,2094240.0,2.09424,Minimum / Two-Way / Replacement,Efficient Role Player,42.00091680036672,53698.46153846154,7142701.227830833
2022-23,2023,grayson allen,Grayson Allen,MIL,G,5,,149.0,58.0,12.0,9.0,2.0,0.0,4.0,0.6578947368421053,87.9,0.29300000000000004,P00331,P00331-2023,P00331,P00331-2023,8500000.0,8.5,Low-Cost Rotation Contract,Market Neutral,10.341176470588236,146551.72413793104,29010238.907849826
2022-23,2023,luke kennard,Luke Kennard,MEM,G,5,,107.0,36.0,20.0,7.0,4.0,0.0,1.0,0.7269789983844911,81.5,0.27166666666666667,P00636,P00636-2023,P00636,P00636-2023,14415545.0,14.415545,Mid-Tier Rotation Contract,High-Cost Low-Return,5.65361906192239,400431.80555555556,53063355.82822086
2022-23,2023,troy brown jr,Troy Brown Jr.,LAL,F,12,,123.60000000000001,21.6,24.0,10.8,2.4000000000000004,1.2000000000000002,0.0,0.39130434782608703,77.39999999999999,0.25799999999999995,P00933,P00933-2023,P00933,P00933-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Efficient Role Player,42.15479633351306,85004.16666666666,7116627.906976745
2022-23,2023,royce o neale,Royce O'Neale,BRK,F,4,,118.0,20.0,17.2,14.0,5.2,1.2,4.0,0.3324468085106383,76.84,0.2561333333333333,P00824,P00824-2023,P00824,P00824-2023,9200000.0,9.2,Low-Cost Rotation Contract,Market Neutral,8.35217391304348,460000.0,35918792.29567934
2022-23,2023,nickeil alexander walker,Nickeil Alexander-Walker,MIN,G,5,,148.0,42.0,10.0,7.0,3.0,1.0,4.0,0.5781938325991189,72.5,0.24166666666666667,P00732,P00732-2023,P00732,P00732-2023,5009633.0,5.009633,Low-Cost Rotation Contract,Market Neutral,14.472118017427624,119276.97619047618,20729515.862068966
2022-23,2023,sam hauser,Sam Hauser,BOS,F,15,,103.5,30.0,16.5,4.5,1.5,1.5,0.0,0.51440329218107,65.55,0.2185,P00836,P00836-2023,P00836,P00836-2023,1563518.0,1.563518,Minimum / Two-Way / Replacement,Efficient Role Player,41.92468522907955,52117.26666666667,7155688.787185355
2022-23,2023,bones hyland,Bones Hyland,LAC,G,5,,82.0,43.0,4.0,4.0,4.0,1.0,4.0,0.44421487603305787,64.8,0.216,P00085,P00085-2023,P00085,P00085-2023,2201520.0,2.20152,Minimum / Two-Way / Replacement,Efficient Role Player,29.43420909190014,51198.13953488372,10192222.222222222
2022-23,2023,joe ingles,Joe Ingles,MIL,F,5,,89.0,34.0,6.0,10.0,3.0,1.0,6.0,0.7391304347826086,62.2,0.20733333333333334,P00477,P00477-2023,P00477,P00477-2023,6479000.0,6.479,Low-Cost Rotation Contract,Market Neutral,9.600246951690076,190558.82352941178,31249196.141479097
2022-23,2023,dorian finney smith,Dorian Finney-Smith,BRK,F,4,,101.2,25.2,18.0,3.2,3.2,2.0,5.2,0.5431034482758621,61.999999999999986,0.2066666666666666,P00263,P00263-2023,P00263,P00263-2023,12939648.0,12.939648,Mid-Tier Rotation Contract,High-Cost Low-Return,4.791475007666359,513478.09523809527,62611200.000000015
2022-23,2023,taurean prince,Taurean Prince,MIN,F,5,,100.0,39.0,7.0,4.0,3.0,1.0,5.0,0.5275974025974026,60.400000000000006,0.20133333333333336,P00880,P00880-2023,P00880,P00880-2023,8000000.0,8.0,Low-Cost Rotation Contract,Market Neutral,7.550000000000001,205128.20512820513,39735099.33774834
2022-23,2023,jalen johnson,Jalen Johnson,ATL,F,6,,55.800000000000004,25.799999999999997,15.0,7.800000000000001,3.0,0.0,4.800000000000001,0.5203291384317521,59.7,0.199,P00406,P00406-2023,P00406,P00406-2023,2792640.0,2.79264,Minimum / Two-Way / Replacement,Market Neutral,21.37762117566174,108241.86046511629,14033366.834170854
2022-23,2023,cedi osman,Cedi Osman,CLE,SF,5,,93.0,30.0,15.0,5.0,2.0,1.0,5.0,0.5179558011049724,59.5,0.19833333333333333,P00134,P00134-2023,P00134,P00134-2023,7426088.0,7.426088,Low-Cost Rotation Contract,Market Neutral,8.012293956117945,247536.26666666666,37442460.50420168
2022-23,2023,georges niang,Georges Niang,PHI,F,11,,157.3,48.400000000000006,4.4,2.2,0.0,2.2,5.5,0.6666666666666669,58.080000000000005,0.19360000000000002,P00321,P00321-2023,P00321,P00321-2023,3465000.0,3.465,Minimum / Two-Way / Replacement,Market Neutral,16.761904761904763,71590.90909090909,17897727.27272727
2022-23,2023,isaac okoro,Isaac Okoro,CLE,F,5,,75.0,32.0,7.0,4.0,2.0,2.0,4.0,0.62402496099844,54.4,0.18133333333333332,P00355,P00355-2023,P00355,P00355-2023,7040880.0,7.04088,Low-Cost Rotation Contract,Market Neutral,7.726306938905364,220027.5,38828382.35294118
2022-23,2023,jonathan kuminga,Jonathan Kuminga,GSW,F,10,,61.0,34.0,9.0,5.0,2.0,0.0,4.0,0.6080114449213162,54.3,0.181,P00494,P00494-2023,P00494,P00494-2023,5739860.0,5.73986,Low-Cost Rotation Contract,Market Neutral,9.460161049224196,168819.41176470587,31711933.70165746
2022-23,2023,nicolas batum,Nicolas Batum,LAC,F,5,,92.0,22.0,11.0,6.0,2.0,2.0,2.0,0.5789473684210527,54.2,0.18066666666666667,P00733,P00733-2023,P00733,P00733-2023,10843350.0,10.84335,Mid-Tier Rotation Contract,Market Neutral,4.9984552744308735,492879.54545454547,60018542.43542435
2022-23,2023,payton pritchard,Payton Pritchard,BOS,G,10,,57.0,32.0,6.0,11.0,1.0,0.0,5.0,0.6611570247933884,53.7,0.17900000000000002,P00780,P00780-2023,P00780,P00780-2023,2239200.0,2.2392,Minimum / Two-Way / Replacement,Market Neutral,23.981779206859596,69975.0,12509497.206703909
2022-23,2023,david roddy,David Roddy,MEM,F,6,,76.19999999999999,22.799999999999997,16.799999999999997,4.199999999999999,0.0,1.7999999999999998,1.2000000000000002,0.38870703764320785,53.45999999999999,0.17819999999999994,P00214,P00214-2023,P00214,P00214-2023,2588640.0,2.58864,Minimum / Two-Way / Replacement,Market Neutral,20.651770814018167,113536.84210526317,14526599.326599332
2022-23,2023,malik beasley,Malik Beasley,LAL,SG,11,,91.30000000000001,33.0,7.699999999999999,2.2,1.1,0.0,2.2,0.4518072289156626,46.639999999999986,0.15546666666666661,P00646,P00646-2023,P00646,P00646-2023,15558035.0,15.558035,Mid-Tier Rotation Contract,High-Cost Low-Return,2.9978078851217385,471455.6060606061,100073123.92795886
2022-23,2023,alex len,Alex Len,SAC,C,7,,53.9,18.900000000000002,20.3,0.7000000000000001,0.0,2.8000000000000003,7.0,0.795990566037736,45.71,0.15236666666666668,P00028,P00028-2023,P00028,P00028-2023,3918000.0,3.918,Low-Cost Rotation Contract,Insufficient Minutes / Context,11.666666666666666,207301.58730158728,25714285.714285713
2022-23,2023,terence davis,Terence Davis,SAC,G,4,,58.0,24.0,9.2,6.0,1.2,0.0,2.0,0.574712643678161,45.64,0.15213333333333334,P00884,P00884-2023,P00884,P00884-2023,4000000.0,4.0,Low-Cost Rotation Contract,Market Neutral,11.41,166666.66666666666,26292725.679228745
2022-23,2023,marcus morris sr,Marcus Morris Sr.,LAC,F,3,,68.1,26.099999999999998,12.0,0.0,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.42348130841121495,45.00000000000001,0.15000000000000002,P00656,P00656-2023,P00656,P00656-2023,16372093.0,16.372093,Mid-Tier Rotation Contract,High-Cost Low-Return,2.7485795493587784,627283.2567049809,109147286.66666666
2022-23,2023,jalen mcdaniels,Jalen McDaniels,PHI,F,8,,102.4,19.2,16.0,4.8,0.8,0.0,3.2,0.48,44.79999999999999,0.1493333333333333,P00407,P00407-2023,P00407,P00407-2023,1930681.0,1.930681,Minimum / Two-Way / Replacement,Efficient Role Player,23.204247620399222,100556.30208333334,12928667.41071429
2022-23,2023,damion lee,Damion Lee,PHO,SG,8,,88.8,16.8,11.2,4.8,2.4,0.0,0.8,0.39893617021276595,43.84,0.14613333333333334,P00194,P00194-2023,P00194,P00194-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Efficient Role Player,23.876825210093187,109291.07142857142,12564484.489051094
2022-23,2023,victor oladipo,Victor Oladipo,MIA,SG,2,,45.0,23.0,7.0,2.0,2.0,1.0,2.0,0.5659448818897638,41.4,0.13799999999999998,P00958,P00958-2023,P00958,P00958-2023,8750000.0,8.75,Low-Cost Rotation Contract,Market Neutral,4.731428571428571,380434.7826086957,63405797.10144928
2022-23,2023,terrence ross,Terrence Ross,PHO,G,6,,69.0,22.200000000000003,7.800000000000001,1.2000000000000002,1.2000000000000002,1.7999999999999998,1.2000000000000002,0.41111111111111115,41.16,0.1372,P00886,P00886-2023,P00886,P00886-2023,580373.0,0.580373,Minimum / Two-Way / Replacement,Efficient Role Player,70.91990840373346,26142.927927927925,4230123.90670554
2022-23,2023,t j warren,T.J. Warren,PHO,SF,6,,81.0,16.200000000000003,7.199999999999999,3.0,1.2000000000000002,3.0,1.2000000000000002,0.3848346636259978,40.74,0.1358,P00874,P00874-2023,P00874,P00874-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Market Neutral,22.18845481430649,113338.88888888888,13520544.918998526
2022-23,2023,seth curry,Seth Curry,BRK,G,3,,57.900000000000006,24.900000000000002,3.0,6.0,0.0,0.0,0.8999999999999999,0.6157270029673592,36.6,0.12200000000000001,P00850,P00850-2023,P00850,P00850-2023,8496500.0,8.4965,Low-Cost Rotation Contract,Market Neutral,4.307656093685636,341224.89959839353,69643442.6229508
2022-23,2023,danuel house jr,Danuel House Jr.,PHI,SF,7,,42.0,20.3,11.9,0.7000000000000001,0.0,0.0,0.7000000000000001,0.4763469119579501,34.92999999999999,0.1164333333333333,P00204,P00204-2023,P00204,P00204-2023,4105000.0,4.105,Low-Cost Rotation Contract,Market Neutral,8.509135200974418,202216.7487684729,35256226.73919268
2022-23,2023,shaquille harrison,Shaquille Harrison,LAL,G,8,,28.0,10.4,3.2,8.8,2.4,0.0,0.0,0.6298449612403101,34.64,0.11546666666666666,P00856,P00856-2023,P00856,P00856-2023,12260.0,0.01226,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,2825.448613376835,1178.8461538461538,106177.82909930716
2022-23,2023,wenyen gabriel,Wenyen Gabriel,LAL,F,10,,37.0,10.0,9.0,0.0,2.0,3.0,2.0,0.4416961130742049,33.8,0.11266666666666665,P00970,P00970-2023,P00970,P00970-2023,1878720.0,1.87872,Minimum / Two-Way / Replacement,Efficient Role Player,17.99097257707375,187872.0,16675029.585798819
2022-23,2023,jamychal green,JaMychal Green,GSW,F,7,,49.0,23.099999999999998,4.8999999999999995,2.8000000000000003,0.0,0.7000000000000001,2.1,0.5,33.18,0.1106,P00377,P00377-2023,P00377,P00377-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Efficient Role Player,18.071009591033118,79484.41558441559,16601175.40687161
2022-23,2023,john konchar,John Konchar,MEM,G,5,,49.0,4.0,10.0,4.0,2.0,2.0,1.0,0.2222222222222222,33.0,0.11,P00484,P00484-2023,P00484,P00484-2023,2300000.0,2.3,Minimum / Two-Way / Replacement,Efficient Role Player,14.347826086956523,575000.0,20909090.90909091
2022-23,2023,luke kornet,Luke Kornet,BOS,C,8,,32.0,16.8,10.4,0.0,0.0,0.8,0.0,0.9275618374558303,31.68,0.1056,P00637,P00637-2023,P00637,P00637-2023,2133278.0,2.133278,Minimum / Two-Way / Replacement,Market Neutral,14.850385181865656,126980.83333333333,20201496.21212121
2022-23,2023,max christie,Max Christie,LAL,G,9,,33.300000000000004,12.6,7.2,2.6999999999999997,0.0,0.9,0.0,0.54858934169279,27.990000000000002,0.09330000000000001,P00678,P00678-2023,P00678,P00678-2023,1017781.0,1.017781,Minimum / Two-Way / Replacement,Market Neutral,27.501004636557376,80776.26984126984,10908692.390139334
2022-23,2023,wesley matthews,Wesley Matthews,MIL,SG,2,,41.0,12.0,3.0,1.0,2.0,1.0,0.0,0.6666666666666666,26.1,0.08700000000000001,P00972,P00972-2023,P00972,P00972-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Market Neutral,14.214989461300917,153007.5,21104482.758620687
2022-23,2023,tristan thompson,Tristan Thompson,CLE,C,6,,31.799999999999997,10.8,10.2,1.7999999999999998,0.0,0.0,1.2000000000000002,0.41821561338289964,24.54,0.0818,P00929,P00929-2023,,,,,,,,,
2022-23,2023,jaylen nowell,Jaylen Nowell,MIN,G,5,,62.0,16.0,5.0,3.0,0.0,0.0,2.0,0.2976190476190476,24.5,0.08166666666666667,P00452,P00452-2023,P00452,P00452-2023,1930681.0,1.930681,Minimum / Two-Way / Replacement,Efficient Role Player,12.689822917405827,120667.5625,23640991.836734693
2022-23,2023,day ron sharpe,Day'Ron Sharpe,BRK,C,2,,20.0,6.0,6.0,5.0,0.0,1.0,2.0,0.7731958762886598,21.7,0.07233333333333333,P00218,P00218-2023,P00218,P00218-2023,2109480.0,2.10948,Minimum / Two-Way / Replacement,Market Neutral,10.28689534861672,351580.0,29163317.972350232
2022-23,2023,jae crowder,Jae Crowder,MIL,PF,4,,41.2,7.2,4.0,3.2,2.0,0.0,1.2,0.2556818181818182,21.6,0.07200000000000001,P00391,P00391-2023,P00391,P00391-2023,10183000.0,10.183,Mid-Tier Rotation Contract,Insufficient Minutes / Context,2.1211823627614654,1414305.5555555555,141430555.55555555
2022-23,2023,danny green,Danny Green,CLE,F,4,,40.0,3.2,7.2,1.2,2.0,1.2,2.0,0.3076923076923077,21.240000000000002,0.0708,P00201,P00201-2023,P00201,P00201-2023,2000000.0,2.0,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,10.620000000000001,625000.0,28248587.570621468
2022-23,2023,austin rivers,Austin Rivers,MIN,SG,4,,46.0,10.0,5.2,1.2,1.2,0.0,1.2,0.625,20.44,0.06813333333333334,P00062,P00062-2023,P00062,P00062-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Market Neutral,11.132351899961332,183609.0,26948483.365949117
2022-23,2023,jevon carter,Jevon Carter,MIL,G,4,,49.2,5.2,4.0,4.0,1.2,0.0,0.0,0.28260869565217395,19.6,0.06533333333333334,P00472,P00472-2023,P00472,P00472-2023,2100000.0,2.1,Minimum / Two-Way / Replacement,Efficient Role Player,9.333333333333334,403846.1538461538,32142857.142857138
2022-23,2023,tyler herro,Tyler Herro,MIA,G,1,,19.0,12.0,2.0,2.0,0.0,1.0,1.0,0.6666666666666666,19.4,0.06466666666666666,P00939,P00939-2023,P00939,P00939-2023,5722116.0,5.722116,Low-Cost Rotation Contract,Efficient Role Player,3.39035419764297,476843.0,88486329.89690723
2022-23,2023,shake milton,Shake Milton,PHI,SG,6,,21.0,7.800000000000001,3.0,1.7999999999999998,1.7999999999999998,0.0,1.2000000000000002,0.6974248927038627,18.3,0.061000000000000006,P00854,P00854-2023,P00854,P00854-2023,1977718.0,1.977718,Minimum / Two-Way / Replacement,Efficient Role Player,9.253088660769635,253553.58974358972,32421606.557377048
2022-23,2023,anthony lamb,Anthony Lamb,GSW,F,6,,31.200000000000003,4.800000000000001,6.0,0.0,1.2000000000000002,1.2000000000000002,1.7999999999999998,0.5,17.400000000000002,0.05800000000000001,P00052,P00052-2023,P00052,P00052-2023,,,Salary Unavailable,Salary Unavailable,,,
2022-23,2023,joe harris,Joe Harris,BRK,SF,4,,44.0,7.2,5.2,0.0,2.0,0.0,3.2,0.2556818181818182,16.240000000000002,0.05413333333333334,P00476,P00476-2023,P00476,P00476-2023,18642857.0,18.642857,Mid-Tier Rotation Contract,High-Cost Low-Return,0.8711111177862922,2589285.6944444445,344387752.4630542
2022-23,2023,mike muscala,Mike Muscala,BOS,C,6,,21.0,9.0,4.199999999999999,1.2000000000000002,0.0,0.0,1.2000000000000002,0.7440476190476192,14.64,0.0488,P00694,P00694-2023,P00694,P00694-2023,3500000.0,3.5,Minimum / Two-Way / Replacement,Market Neutral,4.182857142857143,388888.8888888889,71721311.47540984
2022-23,2023,deandre jordan,DeAndre Jordan,DEN,C,4,,14.0,5.2,4.0,1.2,0.0,1.2,2.0,0.6372549019607843,13.4,0.04466666666666667,P00222,P00222-2023,P00222,P00222-2023,1836090.0,1.83609,Minimum / Two-Way / Replacement,Market Neutral,7.298117194690892,353094.23076923075,41106492.53731343
2022-23,2023,peyton watson,Peyton Watson,DEN,G,5,,14.0,5.0,4.0,1.0,0.0,1.0,1.0,0.5,13.3,0.044333333333333336,P00785,P00785-2023,P00785,P00785-2023,2193960.0,2.19396,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,6.062097759302813,438792.0,49487819.54887218
2022-23,2023,kenneth lofton jr,Kenneth Lofton Jr.,MEM,F,4,,12.0,7.2,3.2,1.2,0.0,0.0,0.0,0.4054054054054054,12.84,0.0428,P00563,P00563-2023,P00563,P00563-2023,1000000.0,1.0,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,12.84,138888.88888888888,23364485.98130841
